poll_id,source,source_url,date,question_type,question_wording,topic,issue_area,support_pct,oppose_pct,net,sample_size,methodology,population,moe,tags,data_quality,notes
GALLUP_20250501_1723,Gallup,https://news.gallup.com/poll/1675/most-important-problem.aspx,2025-05-01,most_important_problem,What do you think is the most important problem facing this country today? [Open-ended],economy,inequality,1.0,,,1000,phone,adults,4.0,most_important_problem;economy;inequality,structured_poll,
GALLUP_20250501_1724,Gallup,https://news.gallup.com/poll/1675/most-important-problem.aspx,2025-05-01,most_important_problem,What do you think is the most important problem facing this country today? [Open-ended],economy,taxes,1.0,,,1000,phone,adults,4.0,most_important_problem;economy;taxes,structured_poll,
GALLUP_20250501_1725,Gallup,https://news.gallup.com/poll/1675/most-important-problem.aspx,2025-05-01,most_important_problem,What do you think is the most important problem facing this country today? [Open-ended],economy,wages,1.0,,,1000,phone,adults,4.0,most_important_problem;economy;wages,structured_poll,
GALLUP_20250501_1726,Gallup,https://news.gallup.com/poll/1675/most-important-problem.aspx,2025-05-01,most_important_problem,What do you think is the most important problem facing this country today? [Open-ended],government,government_general,70.0,,,1000,phone,adults,4.0,most_important_problem;government;government_general,structured_poll,
GALLUP_20250501_1727,Gallup,https://news.gallup.com/poll/1675/most-important-problem.aspx,2025-05-01,most_important_problem,What do you think is the most important problem facing this country today? [Open-ended],government,government_leadership,26.0,,,1000,phone,adults,4.0,most_important_problem;government;government_leadership,structured_poll,
GALLUP_20250501_1728,Gallup,https://news.gallup.com/poll/1675/most-important-problem.aspx,2025-05-01,most_important_problem,What do you think is the most important problem facing this country today? [Open-ended],immigration,immigration_general,13.0,,,1000,phone,adults,4.0,most_important_problem;immigration;immigration_general,structured_poll,
GALLUP_20250501_1729,Gallup,https://news.gallup.com/poll/1675/most-important-problem.aspx,2025-05-01,most_important_problem,What do you think is the most important problem facing this country today? [Open-ended],government,judicial_system,5.0,,,1000,phone,adults,4.0,most_important_problem;government;judicial_system,structured_poll,
GALLUP_20250501_1730,Gallup,https://news.gallup.com/poll/1675/most-important-problem.aspx,2025-05-01,most_important_problem,What do you think is the most important problem facing this country today? [Open-ended],race,race_relations,5.0,,,1000,phone,adults,4.0,most_important_problem;race;race_relations,structured_poll,
GALLUP_20250501_1731,Gallup,https://news.gallup.com/poll/1675/most-important-problem.aspx,2025-05-01,most_important_problem,What do you think is the most important problem facing this country today? [Open-ended],government,election_reform,4.0,,,1000,phone,adults,4.0,most_important_problem;government;election_reform,structured_poll,
GALLUP_20250501_1732,Gallup,https://news.gallup.com/poll/1675/most-important-problem.aspx,2025-05-01,most_important_problem,What do you think is the most important problem facing this country today? [Open-ended],government,national_unity,4.0,,,1000,phone,adults,4.0,most_important_problem;government;national_unity,structured_poll,
GALLUP_20250501_1733,Gallup,https://news.gallup.com/poll/1675/most-important-problem.aspx,2025-05-01,most_important_problem,What do you think is the most important problem facing this country today? [Open-ended],economy,poverty_homelessness,3.0,,,1000,phone,adults,4.0,most_important_problem;economy;poverty_homelessness,structured_poll,
GALLUP_20250501_1734,Gallup,https://news.gallup.com/poll/1675/most-important-problem.aspx,2025-05-01,most_important_problem,What do you think is the most important problem facing this country today? [Open-ended],crime,crime_violence,3.0,,,1000,phone,adults,4.0,most_important_problem;crime;crime_violence,structured_poll,
GALLUP_20250501_1735,Gallup,https://news.gallup.com/poll/1675/most-important-problem.aspx,2025-05-01,most_important_problem,What do you think is the most important problem facing this country today? [Open-ended],education,education_general,2.0,,,1000,phone,adults,4.0,most_important_problem;education;education_general,structured_poll,
GALLUP_20250501_1736,Gallup,https://news.gallup.com/poll/1675/most-important-problem.aspx,2025-05-01,most_important_problem,What do you think is the most important problem facing this country today? [Open-ended],society,moral_decline,2.0,,,1000,phone,adults,4.0,most_important_problem;society;moral_decline,structured_poll,
GALLUP_20250501_1737,Gallup,https://news.gallup.com/poll/1675/most-important-problem.aspx,2025-05-01,most_important_problem,What do you think is the most important problem facing this country today? [Open-ended],society,social_respect,2.0,,,1000,phone,adults,4.0,most_important_problem;society;social_respect,structured_poll,
GALLUP_20250501_1738,Gallup,https://news.gallup.com/poll/1675/most-important-problem.aspx,2025-05-01,most_important_problem,What do you think is the most important problem facing this country today? [Open-ended],healthcare,healthcare_general,2.0,,,1000,phone,adults,4.0,most_important_problem;healthcare;healthcare_general,structured_poll,
GALLUP_20250501_1739,Gallup,https://news.gallup.com/poll/1675/most-important-problem.aspx,2025-05-01,most_important_problem,What do you think is the most important problem facing this country today? [Open-ended],foreign_policy,foreign_policy,2.0,,,1000,phone,adults,4.0,most_important_problem;foreign_policy;foreign_policy,structured_poll,
GALLUP_20250501_1740,Gallup,https://news.gallup.com/poll/1675/most-important-problem.aspx,2025-05-01,most_important_problem,What do you think is the most important problem facing this country today? [Open-ended],government,media,2.0,,,1000,phone,adults,4.0,most_important_problem;government;media,structured_poll,
GALLUP_20250501_1741,Gallup,https://news.gallup.com/poll/1675/most-important-problem.aspx,2025-05-01,most_important_problem,What do you think is the most important problem facing this country today? [Open-ended],crime,drugs,1.0,,,1000,phone,adults,4.0,most_important_problem;crime;drugs,structured_poll,
GALLUP_20250501_1742,Gallup,https://news.gallup.com/poll/1675/most-important-problem.aspx,2025-05-01,most_important_problem,What do you think is the most important problem facing this country today? [Open-ended],healthcare,diseases,1.0,,,1000,phone,adults,4.0,most_important_problem;healthcare;diseases,structured_poll,
GALLUP_20250501_1743,Gallup,https://news.gallup.com/poll/1675/most-important-problem.aspx,2025-05-01,most_important_problem,What do you think is the most important problem facing this country today? [Open-ended],society,lgbtq_rights,1.0,,,1000,phone,adults,4.0,most_important_problem;society;lgbtq_rights,structured_poll,
GALLUP_20250501_1744,Gallup,https://news.gallup.com/poll/1675/most-important-problem.aspx,2025-05-01,most_important_problem,What do you think is the most important problem facing this country today? [Open-ended],foreign_policy,war_fear,1.0,,,1000,phone,adults,4.0,most_important_problem;foreign_policy;war_fear,structured_poll,
GALLUP_20250501_1745,Gallup,https://news.gallup.com/poll/1675/most-important-problem.aspx,2025-05-01,most_important_problem,What do you think is the most important problem facing this country today? [Open-ended],foreign_policy,national_security,1.0,,,1000,phone,adults,4.0,most_important_problem;foreign_policy;national_security,structured_poll,
GALLUP_20250501_1746,Gallup,https://news.gallup.com/poll/1675/most-important-problem.aspx,2025-05-01,most_important_problem,What do you think is the most important problem facing this country today? [Open-ended],climate,climate_change,1.0,,,1000,phone,adults,4.0,most_important_problem;climate;climate_change,structured_poll,
GALLUP_20250501_1747,Gallup,https://news.gallup.com/poll/1675/most-important-problem.aspx,2025-05-01,most_important_problem,What do you think is the most important problem facing this country today? [Open-ended],guns,gun_control,1.0,,,1000,phone,adults,4.0,most_important_problem;guns;gun_control,structured_poll,
GALLUP_20250501_1748,Gallup,https://news.gallup.com/poll/1675/most-important-problem.aspx,2025-05-01,most_important_problem,What do you think is the most important problem facing this country today? [Open-ended],healthcare,elderly_care,1.0,,,1000,phone,adults,4.0,most_important_problem;healthcare;elderly_care,structured_poll,
GALLUP_20250501_1749,Gallup,https://news.gallup.com/poll/1675/most-important-problem.aspx,2025-05-01,most_important_problem,What do you think is the most important problem facing this country today? [Open-ended],economy,welfare,1.0,,,1000,phone,adults,4.0,most_important_problem;economy;welfare,structured_poll,
GALLUP_20250501_1750,Gallup,https://news.gallup.com/poll/1675/most-important-problem.aspx,2025-05-01,most_important_problem,What do you think is the most important problem facing this country today? [Open-ended],abortion,abortion_general,1.0,,,1000,phone,adults,4.0,most_important_problem;abortion;abortion_general,structured_poll,
GALLUP_20250501_1751,Gallup,https://news.gallup.com/poll/1675/most-important-problem.aspx,2025-05-01,most_important_problem,What do you think is the most important problem facing this country today? [Open-ended],foreign_policy,terrorism,1.0,,,1000,phone,adults,4.0,most_important_problem;foreign_policy;terrorism,structured_poll,
GALLUP_20250501_1752,Gallup,https://news.gallup.com/poll/1675/most-important-problem.aspx,2025-05-01,most_important_problem,What do you think is the most important problem facing this country today? [Open-ended],economy,social_security,1.0,,,1000,phone,adults,4.0,most_important_problem;economy;social_security,structured_poll,
GALLUP_20250501_1753,Gallup,https://news.gallup.com/poll/1675/most-important-problem.aspx,2025-05-01,most_important_problem,What do you think is the most important problem facing this country today? [Open-ended],other,other,6.0,,,1000,phone,adults,4.0,most_important_problem;other;other,structured_poll,
GALLUP_20250401_1684,Gallup,https://news.gallup.com/poll/1675/most-important-problem.aspx,2025-04-01,most_important_problem,What do you think is the most important problem facing this country today? [Open-ended],economy,economy_general,39.0,,,1000,phone,adults,4.0,most_important_problem;economy;economy_general,structured_poll,
GALLUP_20250401_1685,Gallup,https://news.gallup.com/poll/1675/most-important-problem.aspx,2025-04-01,most_important_problem,What do you think is the most important problem facing this country today? [Open-ended],economy,economy_general,17.0,,,1000,phone,adults,4.0,most_important_problem;economy;economy_general,structured_poll,
GALLUP_20250401_1686,Gallup,https://news.gallup.com/poll/1675/most-important-problem.aspx,2025-04-01,most_important_problem,What do you think is the most important problem facing this country today? [Open-ended],economy,inflation,11.0,,,1000,phone,adults,4.0,most_important_problem;economy;inflation,structured_poll,
